playerId,season,name,team,position,situation,icetime,xGF60,xGA60,CF60,CA60,xGImpact,CFImpact,A160,G60
8480950,2023,Ilya Lyubushkin,TOR,D,all,76034.0,-0.7940633298748346,-1.4704585858340051,-1.1299376723063153,-1.633618821996372,-1.4762625525864126,-1.4433565763954495,-0.7104476744290563,-1.262610143592428
8480950,2023,Ilya Lyubushkin,TOR,D,5on5,61758.0,-0.7604866383862445,-0.5692288755907366,-0.8844640813115378,-0.8248922945981069,-0.9954179219231519,-1.0132690457423357,-0.3560649880413169,-1.291971416116541
8480950,2023,Ilya Lyubushkin,TOR,D,4on5,11271.0,-0.8937313930210934,-0.9797616183717603,-1.1431768226627512,-1.3224438365681228,-1.1858011030520033,-1.0868935913942301,-0.3982534676826686,-0.3516471341418894
8478438,2023,Tommy Novak,NSH,C,all,60495.0,0.5267456063440374,0.7192113091567489,1.242117176709293,1.2502342280979117,0.8386710732241073,1.2466742168628102,0.45155586199745124,0.7175110176648757
8478438,2023,Tommy Novak,NSH,C,5on5,49483.0,1.1584782154576752,0.8275750323799627,1.2987089452251548,1.333606160230935,1.56925735316478,1.5392520705956367,0.7201240029617276,0.22536147467526915
8478438,2023,Tommy Novak,NSH,C,5on4,8536.0,-1.1713955059736174,0.1794850501995796,-0.6097499765815266,-1.0603953477913142,-0.36193213637962973,-1.0830230905081712,-0.5816139471998621,0.8278419525922659
8476925,2023,Colton Sissons,NSH,C,all,80548.0,0.20596302033860878,-2.2240035583620563,-0.4093566308579071,-0.9435415502615403,-0.7270038971557625,-0.6471034534489865,0.16008959036751874,-0.2584857924493885
8476925,2023,Colton Sissons,NSH,C,5on5,56970.0,-0.023644392036286047,-0.4654377259725114,-0.7488335159146359,-0.23784012046923997,-0.2235624721989745,-0.5776327960535329,0.6025831888384885,-0.6401136854032822
8476925,2023,Colton Sissons,NSH,C,4on5,9513.0,1.3039287188361253,-1.7958878856743619,0.07250092038504644,-1.4112507643859544,0.3952297933654891,-0.5084767658270963,0.05522995706755029,1.139185491472645
8476925,2023,Colton Sissons,NSH,C,5on4,9475.0,-0.24669975913357922,0.21139863885692095,-0.4553599849160264,-0.5123097487414039,0.15672954120010757,-0.611472853745712,-0.6734506513083934,-0.6862975238012798
8480860,2023,Kevin Bahl,NJD,D,all,85591.0,-0.9422852623425809,0.6321380493995277,-1.4211431966461856,-0.5106214450968392,-0.3441848086086297,-1.1669368321962514,-0.6202885699544715,-1.0043289267196833
8480860,2023,Kevin Bahl,NJD,D,5on5,74540.0,-0.7908057013464014,1.2271889608681192,-1.7301243522652996,0.2873793455430657,0.11466824100585332,-1.0132690457423372,-0.30856262749480645,-0.9479264301917267
8480860,2023,Kevin Bahl,NJD,D,4on5,8534.0,-0.3367244284844638,0.4384266050520675,-0.7555115512615385,-0.187942322296484,-0.26222861666935815,-0.6123045768283286,-0.3982534676826686,-0.3516471341418894
8478028,2023,Fredrik Olofsson,COL,L,all,33372.0,-1.6972369721194656,-0.9371730305615091,-1.9787202321933164,-0.9684224586845775,-1.9991148105894065,-1.830714497393859,-0.5145904944292756,-1.103039305050297
8478028,2023,Fredrik Olofsson,COL,L,5on5,28628.0,-1.8996043322326774,-0.30346475015067537,-2.464504527333762,0.6011013307668721,-2.0163822975627297,-1.5184705145642738,-0.09388506864244128,-0.8376331081178501
8475278,2023,Byron Froese,VGK,C,all,10242.0,-1.108288919640603,1.1112844770620487,-1.219136097585581,-0.24534534181597506,-0.62914921150702,-1.0021867666324473,-0.7405274124912723,-1.8911927058865419
8475278,2023,Byron Froese,VGK,C,5on5,9662.0,-1.3130328740502564,2.1444941538227558,-1.367901443858769,0.4929181575442402,0.13500149287377677,-0.8128422256812172,-0.5666978764113488,-1.9825169355663617
8478047,2023,Michael Bunting,PIT,L,all,76232.0,1.0073272693558781,-0.27578855057575064,1.0888665278637253,0.3813067098891934,0.6429617019266234,0.7732297992848608,1.7342599533424652,0.29399134001472527
8478047,2023,Michael Bunting,PIT,L,5on5,61004.0,0.16117970483265573,-1.3055794965773444,0.4772675491353099,-0.9233246465890214,-0.5821264372717257,-0.1072139367981593,1.5057058923263795,-0.012520015505623044
