playerId,season,name,team,position,situation,icetime,xGF60,xGA60,CF60,CA60,xGImpact,CFImpact,A160,G60
8478047,2024,Michael Bunting,NSH,L,all,70819.0,0.8337738087231205,0.10374363831758332,1.1303385806563049,1.044473128695506,0.8471350642619071,1.1550883732382067,0.009150261535426049,0.5300842319732337
8478047,2024,Michael Bunting,NSH,L,5on5,59813.0,0.8902553498235822,0.06505982966718254,0.9668913207818659,0.5730730760874047,0.882961378761269,0.9042877497232878,0.13236783922093406,-0.599236264607836
8478047,2024,Michael Bunting,NSH,L,5on4,8763.0,-0.5722181903699255,-0.23939241733152383,-0.3848179308516864,-0.03688079273357807,-0.4103154905545889,-0.054151633596837785,-0.7263634916655699,2.8318913688117635
8480950,2024,Ilya Lyubushkin,DAL,D,all,83457.0,-0.7762554940116165,-1.1099262072140743,-1.4250679966764106,-1.500725239719416,-1.2838527630223522,-1.5934109187664207,-0.7624887212157476,-0.930943891858385
8480950,2024,Ilya Lyubushkin,DAL,D,5on5,70786.0,-0.308552906683039,0.02128834608918703,-1.0842507440058111,-0.48579083734414796,-0.088110021245374,-0.9176151820054396,-0.46038185294628303,-0.9032331425992273
8480950,2024,Ilya Lyubushkin,DAL,D,4on5,10699.0,0.8080750283336866,-0.5632873740126295,-0.7516435129580632,-1.549044268768872,0.2137576156621955,-1.1252352522547946,-0.4627706081314047,-0.34436892261453383
8477369,2024,Carson Soucy,NYR,D,all,80618.0,-0.6290731373583736,-1.2352566406048728,-1.0076199846057596,-1.1871572137834945,-1.414310288832033,-1.2907884816746835,-0.9374531922833925,-0.14356121337386743
8477369,2024,Carson Soucy,NYR,D,5on5,69895.0,-0.6602781107330644,-0.6216805907875825,-0.9779744425152911,-0.9714886724947401,-1.0987837943540735,-1.1788341024303441,-0.727950079277242,0.14024596017475852
8477369,2024,Carson Soucy,NYR,D,4on5,7790.0,-0.7352794993500323,-2.2483718150132717,-0.7199203810657056,-0.8584038036758851,-1.282545693973173,-0.9023112871854487,-0.4627706081314047,-0.34436892261453383
8477964,2024,Ivan Barbashev,VGK,C,all,70553.0,-0.04188492292136665,-0.21080695484481748,0.24641608089333894,-0.6714007550999601,-0.16117657555807965,-0.06232687028076088,1.1926098769314606,1.052457993087613
8477964,2024,Ivan Barbashev,VGK,C,5on5,64523.0,0.9172666603698771,-0.6236672627381807,0.753930727077391,-1.1540017517537704,0.5050935238297855,-0.11277965132603378,1.8396349578949625,1.2217907066274227
8481178,2024,Egor Zamula,PHI,D,all,62455.0,-0.29850043312935437,1.360127690886754,0.3071329370103153,1.075875671895635,0.6730101241228689,0.6762573594216074,-0.2379259790733166,-0.1766621941430846
8481178,2024,Egor Zamula,PHI,D,5on5,56910.0,-0.04604389678581071,0.9403409203443128,0.4569108583517471,1.0616213783493613,0.7204289972415866,0.9109172609689032,0.15699394020931012,0.030965894227459163
8484153,2024,Leo Carlsson,ANA,C,all,74056.0,0.46305813410612895,0.5974469791100422,0.661466739684854,1.5251254982833586,0.7351004376152418,1.1550883732382073,-0.2078643817320068,0.5461638688355551
8484153,2024,Leo Carlsson,ANA,C,5on5,58151.0,-0.16935030549527436,0.7181552262833704,0.2759058296274357,0.979197719079781,0.12722566889830186,0.6500208994609561,-0.49591735357728356,0.5986477385505176
8484153,2024,Leo Carlsson,ANA,C,5on4,10483.0,0.4603562055991076,-0.32134225092407936,-0.5031548348475183,-0.1751453759944376,0.12110633421655281,-0.27527080411725907,-1.2417134172842408,-0.7241004438092211
8479353,2024,Brett Howden,VGK,C,all,71342.0,-0.42079410124074834,-1.250177202710729,-0.8150625379064013,-1.0185394653404216,-0.9454189620847365,-0.8739370326267402,-0.44017226971310847,1.0198216964959719
8479353,2024,Brett Howden,VGK,C,5on5,64003.0,-0.16081319485315954,-0.38301972911046794,-0.37140299377378116,-0.0976480999714145,-0.2506421860331817,-0.11277965132603378,-0.41367415998782875,0.8958836755112265
8474641,2024,Adam Henrique,EDM,C,all,71170.0,-0.9124424296821187,-1.1539261732810884,-1.4302084517776932,-2.4052588752162536,-1.3935574686713958,-1.9560839157547103,-1.0203214824012028,-0.37223746659580154
8474641,2024,Adam Henrique,EDM,C,5on5,57486.0,-1.4171392107136394,-0.4299016492161209,-1.8777179017043706,-1.9584097189756677,-1.3842457508276327,-2.401181303687006,-0.9422932577200591,-0.1547329811123184
8474641,2024,Adam Henrique,EDM,C,4on5,7336.0,-1.0215912203376174,-0.39253636504026956,-0.4153706616798457,-2.642953208079744,-1.1333713933707572,-1.0857342088777953,-0.756974222149979,0.046048179343150496
8478904,2024,Steven Lorentz,TOR,C,all,50654.0,-1.4526941642297313,1.047196902593026,-1.3760539198921058,0.09134218340269717,-1.0574535887314012,-1.009205393017736,-0.7250027875795361,-0.4688806950350666
8478904,2024,Steven Lorentz,TOR,C,5on5,44533.0,-1.117484981369015,1.2490194841059805,-1.1078430404260753,1.292074312975345,-0.2506421860331817,-0.3670465015883628,-0.3750595487903243,-0.4001956127850912
8479772,2024,Zack MacEwen,OTT,R,all,9779.0,-0.4092155987148684,1.088171481965868,-0.12001811677440864,-0.8479492181504712,0.2869619310285814,-0.4681319514537505,-1.7494632823376768,-0.047175320975034414
8479772,2024,Zack MacEwen,OTT,R,5on5,9707.0,0.17974983917927503,-0.13730870886440874,0.12183066501845294,-0.8865629277391386,0.12722566889830186,-0.6213133518506946,-1.8667609976519108,0.4016435681826127
8474715,2024,Cam Atkinson,TBL,R,all,21043.0,-1.1106180764082785,-0.8383569153326981,-0.8254443615579955,-0.2799811484167203,-1.5055920953180622,-0.7386686722357436,0.7165834743737649,-0.17782584182407096
8474715,2024,Cam Atkinson,TBL,R,5on5,19274.0,-1.0808544438962007,-2.0436454506143766,-1.4063726535992596,-0.6646986811082595,-2.139981460690598,-1.3841139026376845,1.5798479378131214,-0.1649633630300784
8480068,2024,Ryan Poehling,PHI,C,all,56630.0,-0.6745729197295888,-1.0369474117842963,-0.9007382301808873,-1.7166319407113455,-1.1694882153780666,-1.4150104741907257,0.26651143394792265,0.01964778788747354
8480068,2024,Ryan Poehling,PHI,C,5on5,47937.0,-0.7707379610779543,0.601792160843975,-0.517803826865144,-0.3128467460055396,-0.2506421860331817,-0.6213133518506931,0.6276356713068363,0.43054641083717465
8474013,2024,Ian Cole,UTA,D,all,99788.0,-0.25630480849187653,-1.334066894380893,-0.6167497247264556,-1.6421303820986601,-1.0229377114029892,-1.139477263128815,-0.23609216256497276,-0.97197105455199
8474013,2024,Ian Cole,UTA,D,5on5,82615.0,0.2730360248117127,-0.6264693231863218,0.45882169683050317,-0.7994086940571508,-0.2902447758671141,-0.3951773411556273,0.09540054742073546,-0.9522033548780835
8474013,2024,Ian Cole,UTA,D,4on5,13113.0,0.24156005651191456,0.21503276256671705,-0.7089252394125384,-0.4509568710364035,0.2137576156621955,-0.6793873221161022,-0.4627706081314047,-0.34436892261453383
8476624,2024,Barclay Goodrow,SJS,C,all,63680.0,-1.1154404879293633,-1.4026713813673617,-1.1963695835646826,-1.810981471085158,-1.8416959752580573,-1.5502788345817213,-1.4235020894891917,-1.1877803330456174
8476624,2024,Barclay Goodrow,SJS,C,5on5,51473.0,-0.9909057184135565,-0.5640477511097481,-0.4972484631631933,-0.7648192251375604,-1.1953118233618898,-0.6213133518506946,-1.3505296482286944,-1.259871197328616
8476624,2024,Barclay Goodrow,SJS,C,4on5,8908.0,-0.08713540270193865,0.8745780371263855,0.4662717742791099,0.2521324225194785,0.25936085177449913,0.5053230243188245,-0.756974222149979,-0.10381476850372844
8476917,2024,Adam Pelech,NYI,D,all,76010.0,-0.3445505115457751,0.6593859571265681,0.012887771465052225,0.6366664440123955,0.020722495074461642,0.3736349223298702,-0.6858212369961156,-1.1816338992596127
8476917,2024,Adam Pelech,NYI,D,5on5,66512.0,-0.49085760903945763,2.325237151679513,0.939213703067576,2.421709158405844,1.528968015728547,1.9557929426685277,-0.3888723562329115,-1.245246337917319
8476917,2024,Adam Pelech,NYI,D,4on5,6721.0,-0.5977635383933765,0.0016485227945730394,-0.1773368634941476,0.21173560392226667,-0.3473561254510677,-0.010615426908063658,-0.4627706081314047,-0.34436892261453383
8481607,2024,Albert Johansson,DET,D,all,59881.0,-0.9379091636888282,0.9747974774324414,-0.3560241471875779,0.4104259672539929,-0.24019255654490054,0.07101248523813301,-0.99970691360015,-0.13346323004813052
8481607,2024,Albert Johansson,DET,D,5on5,57041.0,-0.9418884289994867,0.32891543490977515,-0.4126292655454146,0.34587621434373733,-0.4923795304888531,-0.13395842073072117,-1.2279662016096715,0.028034953283033896
8476931,2024,Jake McCabe,TOR,D,all,85190.0,-0.2775795170468988,-0.7786624555672232,-0.5886333004176604,-0.9914785340309399,-0.6315651339739449,-0.8368548260370778,0.3715081649827215,-0.6904533393891055
8476931,2024,Jake McCabe,TOR,D,5on5,70432.0,0.1806759032862046,0.7225466966865205,0.4814183926184257,0.28588064115502304,0.7204289972415866,0.388479420119091,0.9432416437786163,-0.5577819454881265
8476931,2024,Jake McCabe,TOR,D,4on5,9295.0,0.36829790627251996,-0.22034964568944435,-0.16729248053383175,-0.3585265827348612,0.2137576156621955,-0.23353939197740992,1.6684763014350994,-0.34436892261453383
8479671,2024,Mathieu Olivier,CBJ,R,all,71139.0,-0.45116016267736014,0.022205275711501656,-1.116317225567881,-1.108102304308631,-0.3852458288514096,-1.1444737534087326,-0.8741118396441525,0.39191226388302175
8479671,2024,Mathieu Olivier,CBJ,R,5on5,63717.0,-0.03703740049142674,0.30581322522304,-1.0201164551520205,-1.0815696409533864,0.31615959636404367,-1.3841139026376845,-0.6156674316242629,0.9085018237479993
8478046,2024,Danton Heinen,PIT,L,all,63719.0,-0.5914935111391623,-0.2657233012250302,-0.33197921806175196,-0.24573652607730803,-0.7213497087914054,-0.19759523067175744,-0.28353570308090964,-0.6199543814442426
8478046,2024,Danton Heinen,PIT,L,5on5,55133.0,0.08812657360942114,-0.6128477289891512,0.22520928109652555,-0.007169328405342997,-0.2506421860331817,0.14148719893629663,0.30206517033959085,-0.4875237203980246
8475790,2024,Erik Gudbranson,CBJ,D,all,17060.0,-0.2076750872639977,-1.9127260529604861,-1.1913013216737325,-2.052421180507079,-1.15339523721267,-1.5934109187664207,-0.5879906569519956,-1.1816338992596127
8475790,2024,Erik Gudbranson,CBJ,D,5on5,14390.0,0.39612066904741033,-1.6528249595102082,-0.6741004555321268,-1.3882990903505321,-0.6945142851105932,-1.1788341024303457,-0.2046781931894145,-1.245246337917319
8478975,2024,Mason Marchment,DAL,L,all,57064.0,0.7397484088477233,-0.2950604092684502,0.8351755538431511,0.35313965703982797,0.6230658109685772,0.6140149316742218,1.5243149113627978,1.5913928383151652
8478975,2024,Mason Marchment,DAL,L,5on5,48528.0,0.859559483652143,-1.1100765578573202,0.7713008526276784,-0.36854589715611896,0.12722566889830186,0.3957540491986271,1.4185970944427007,1.3288777247820212
8478975,2024,Mason Marchment,DAL,L,5on4,7074.0,-0.915746788137773,-0.630099763348334,-0.6526027474769328,-0.13856764744520142,-0.9417373153257306,-0.27527080411725907,0.033456289602650804,0.8193708256483374
8480434,2024,Sean Durzi,UTA,D,all,37166.0,0.44367623114090204,0.34010964720484027,0.3608301712814485,0.2910403667351418,0.5425525983131875,0.3736349223298702,-0.22712908815678645,1.0700839017073203
8480434,2024,Sean Durzi,UTA,D,5on5,31603.0,0.27771167813968606,0.21944204472450374,-0.014665257497793918,0.0038113326097614004,0.3161594879981063,0.1272604996941849,-0.326925236583805,0.28687061577609235
8478460,2024,Zach Werenski,CBJ,D,all,129982.0,2.2810978227868155,0.049391704561533946,2.4669236065632867,1.062086115338171,1.977585382219683,2.038058326334424,2.4744644173044557,2.5204342855408814
8478460,2024,Zach Werenski,CBJ,D,5on5,104612.0,2.401175705295791,0.5059914113706996,2.7138664395872394,0.484805700715518,2.135372279593766,2.217011863093432,2.380038079884003,2.226116322741082
8478460,2024,Zach Werenski,CBJ,D,4on5,7509.0,-0.3557988825390133,-0.7390871262109622,-0.30512449459364066,0.5423274180369495,-0.7214319528599096,-0.010615426908063658,4.813548482139111,2.822149089125418
8478460,2024,Zach Werenski,CBJ,D,5on4,12587.0,0.12236520286926743,-0.7975254627669786,1.3946338982694961,0.41570984629290914,-0.5658242973559204,0.7239768949304197,0.05248646981700217,1.3670263885308789
8477407,2024,Anthony Duclair,NYI,L,all,39710.0,-0.07310753721468465,0.08527144205350184,0.0815565320346423,0.00906168110944641,0.06289267773525088,0.07294149011023567,-0.7040234051988431,-0.3028279761972097
8477407,2024,Anthony Duclair,NYI,L,5on5,34106.0,0.27711305107001716,-0.7057616953727304,-0.20545038348313296,-1.2549790602543232,-0.06170825856743994,-0.8755802021130251,-0.30856148736860484,-0.5964249525010795
8476872,2024,Scott Laughton,TOR,C,all,70082.0,-0.5684439910598823,-1.0738324115841653,-0.8524654553187319,-1.4757098715469763,-1.0574535887314012,-1.1444737534087326,0.027644285419368964,-0.21937547262336313
8476872,2024,Scott Laughton,TOR,C,5on5,58702.0,-0.4697823310037247,0.457267745611203,-0.49715203705825106,-0.9597717666449759,-0.06170825856743994,-0.8755802021130237,0.622862343439307,-0.38276551410082493
8476872,2024,Scott Laughton,TOR,C,4on5,6984.0,2.1087046557228546,0.49679417876119747,1.3920450723816995,0.7998338046896647,1.8261846275629128,1.3008516409171342,0.3384221612075689,0.08884981545978475
8477989,2024,Christian Dvorak,MTL,C,all,74999.0,-0.178803986656822,-1.1228094160010618,-0.8231535947311149,-2.245608312881925,-0.6093150821447402,-1.4150104741907248,0.32628527036884725,-0.4501614187869239
8477989,2024,Christian Dvorak,MTL,C,5on5,59977.0,0.4234454997837835,0.9227492656140985,-0.07913364102866102,-0.9468187548146546,0.882961378761268,-0.3670465015883628,0.12690145828745683,-0.04036168469084874
8477989,2024,Christian Dvorak,MTL,C,4on5,10675.0,-0.34358983817332733,1.1973018929455501,-0.6782683319192708,-0.6161058095810851,-0.08882220951181502,-0.6879699005786405,-0.756974222149979,-0.8031751917891631
8473422,2024,Nick Foligno,CHI,L,all,74528.0,0.3212066801548001,-1.6938407863950051,-0.2790831045151474,-0.7924618113738122,-0.38524582885141023,-0.6034003118447471,-0.21762762079767192,-0.07662458450695883
8473422,2024,Nick Foligno,CHI,L,5on5,59347.0,0.48060831063968906,0.5780211964405751,0.2476954196737177,1.0610641360927038,0.882961378761269,0.6500208994609575,-0.07580433606084702,-0.020458512494497205
8473422,2024,Nick Foligno,CHI,L,4on5,10283.0,-0.745528198124235,-0.47974023768087476,-0.8181998300707216,-1.5175781393423453,-0.7851883320844434,-1.284616363027373,-0.756974222149979,-0.19733033614133144
8480840,2024,Oskar Bck,DAL,C,all,51262.0,-1.5703872429420698,0.24417544360727264,-1.2164243462810052,-0.10172778842226962,-1.5055920953180622,-0.8739370326267394,0.07269424999937497,-1.1921894875824395
8480840,2024,Oskar Bck,DAL,C,5on5,44365.0,-1.6546486318079856,1.9345408861664877,-0.5045032058781064,2.0224175368796753,-0.2506421860331817,0.6500208994609575,0.22952925076495495,-0.9013962782058808
8480840,2024,Oskar Bck,DAL,C,4on5,6266.0,0.18603623712737813,-0.9464780177931879,-0.8363219370744333,-0.47152210331244476,-0.2629137401549722,-0.8868520547282176,0.4639399721317182,-0.8031751917891631
8482671,2024,Owen Power,BUF,D,all,101018.0,0.573363511271206,0.06018362931110136,0.8973933981590679,0.49949347295590063,0.412095072503506,0.827568577967476,1.0409585793282603,0.26813595991191885
8482671,2024,Owen Power,BUF,D,5on5,81353.0,-0.018454210108211893,0.0680124310869474,1.0214010835268061,0.24018010260034936,-0.088110021245374,0.6496983405439971,0.6054274336751354,0.24269793234846335
8482671,2024,Owen Power,BUF,D,4on5,6578.0,0.7151291365904183,1.5531371742118736,0.7741368268298056,0.7647864869899198,1.3359850978887218,0.8810804333693202,-0.4627706081314047,-0.34436892261453383
8482671,2024,Owen Power,BUF,D,5on4,7378.0,0.5705497911758798,0.8201874179484483,-0.348877489040111,0.3423447246788108,1.0063897807933537,0.05569053037926287,-1.359526790189637,-0.41740598602446777
8482077,2024,Dylan Holloway,STL,L,all,77729.0,0.5760847424953852,0.9294586903328435,0.772041331075895,0.8238803249565302,1.1832389442019016,0.884551652456215,1.0545183974242038,1.129397013435359
8482077,2024,Dylan Holloway,STL,L,5on5,66312.0,0.7367289469429604,0.6550175435605738,0.8869522004525807,0.6989184447643542,1.071895306227011,1.1585545999856182,1.5392861448761432,0.7979985464114874
